level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
6,country,Singapore,5574.749108,4887.09444,2204.33771,4686.314434,8550.188551,11942.80997,11432.37071,15701.73962,5958.652008,18852.95228,14751.79238,17301.64311,5338.352163,16353.24708,22324.8907,17747.77698,37480.37988,42608.91779,11810.14376,18531.87671,57460.08463,39890.36238,60102.98636,56671.62151,73286.61063,59700.10838,67507.58206,85355.01437,74412.7926,98082.55349,71549.82598,130955.1368,142127.7945,135104.3033,143352.2447
6,country,Thailand,2575,2049,2151,1807,1369,2070,2338,3882,7492,6106.384723,3410.119,5073.202,3355.416,5222.348,5858.576,8215.637196,8917.470352,9194.78515,8054.35147,5361.81182,14554.95145,1370.363327,9135.215774,15493.02494,4809.074337,5623.78165,2491.280295,7874.923355,11705.37987,3780.524908,-5630.412707,14647.91484,11705.08132,8053.350379,10579.8316
6,country,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0.942,4.519,0,0.908,8.4779999,8.695,39.698,49.9309999,28.5159999,47.075,38.5309999,49.615,49.344,43,5.4787,6.7159375,47.9256646,-238.9948631,-712.6961664,-419.0352332,-395.3834471,137.8596091,247.2722489
6,country,Viet Nam,180,375.190278,473.945856,926.3037149,1944.515936,1780.4,2395,2220,1671,1412,1289,1300,1400,1450,1610,1954,2400,6981,9578.997494,7600,8000,7519,8368,8900,9200,11800,12600,14100,15500,16120,15800,15660,17900,18500,20170
4,region,South Asia,212.8013324,446.9391184,754.3819734,1354.268129,1949.959489,2816.345383,3379.97025,5413.6109,3926.5707,3249.482345,4866.284758,6747.142387,10570.66549,8376.23338,10864.7833,14182.11403,28589.52589,34594.65224,56591.64915,42466.31576,34862.51151,44331.58997,32364.80725,35612.52316,41449.47332,51227.32277,54307.28101,51643.6526,52261.75249,58073.09125,69950.66321,51359.63686,55555.71028,34578.28895,34568.74715
5,country,Afghanistan,0.00001,-0.28,0.36,-0.02,0.02,-0.0933266,0.69,-1.46,-0.01,6.04,0.17,0.68,50,57.7999999,186.9,271,238,188.69,46.03374,197.5127275,54.200551,57.620844,40.863937,48.311346,42.9752625,169.146608,93.5913153,51.5338968,119.4351057,23.4045536,12.970148,20.6009761,0,0,0
5,country,Bangladesh,3.23878,1.3904399,3.7218499,14.0498999,11.1478,92.2999999,231.61,575.2899999,576.46,309.12,578.6399999,354.47,335.47,350.25,460.3999999,845.2599999,792.48,666.36,1086.31,700.1599999,913.32,1136.38,1292.56,1599.16,1551.28,2235.39,2332.72,2151.56,3613.3,1856.639656,1464.564466,1572.166753,1517.603328,1464.128157,1270.39069
5,country,Bhutan,1.6,0.6,0,0,0,0.05,1.3999999,-0.7,0,1.05027476,0,0,2.425411898,3.370306526,8.859907539,6.210884351,72.16203922,40.19639975,4.434138023,12.77262375,26.24735296,33.48539107,53.8107984,17.99592179,23.4347091,6.494769893,-7.424062929,-6.589037856,6.066303602,3.21717201,0.6100900698,1.1131932,15.2993082,14.1591634,100.4463129
5,country,India,236.69,75,252,532,974,2151,2525,3619,2633,2168,3587.989747,5477.637624,5629.671078,4321.076437,5777.8072,7621.768707,20327.76392,25349.89177,47102.41725,35633.93949,27417.07664,36190.45603,24195.76692,28199.42198,34582.09681,44064.10172,44480.57175,39903.84039,42156.19337,50558.331,64072.23849,44762.67964,49379.81345,28075.93693,27556.45044
5,country,"Iran, Islamic Republic of",-361.9499999,22.59,8.5,207.55,0.294,8.7629999,20.4899999,43.012,37.596,15.621,193.5749999,408.11876,3519.38036,2877.4815,3037.29984,2889.19167,2317.5385,2017.79175,1979.98801,2983.42191,3648.97241,4276.71869,4661.7344,3049.945,2105.494,2050,3372,5019,2373,1508,1342,1425,1500,1422.333333,1449.111111
5,country,Maldives,5.5999999,6.5,6.5999999,6.9,8.7428699,7.23071,9.31525,11.4088999,11.5,12.3,22.2648385,20.4982048,24.6711804,31.7689856,52.9337017,73.2309846,95.229413,132.4320807,181.2554317,157.9635867,216.4689456,423.530664,227.9768667,360.8163362,333.375218,297.9759934,456.6390573,457.8083136,575.6580282,961.0375657,440.7117094,642.8307,731.7090636,766.8350235,806.2040437
5,country,Nepal,5.94,2.22,0,0,0,0,19.16,23.0599999,12.0246999,4.35107,-0.484827,20.85,-5.95254,1.7861505,-0.417346,2.4517799,-6.6479799,5.8902356,1.0105831,38.5454292,86.6256087,95.486355,91.9777409,71.3212672,30.1883465,51.5580293,106.1335713,197.776,67.05568,184.9951,126.4926,195.9556,65.13463,73.88098,57
5,country,Pakistan,278.3311425,271.9186785,360.5691236,399.3022291,789.3408189,492.095,439.305,711,506,532,309,383,823,534,1118,2201,4273,5590,5438,2338,2022,1162,859,1333,1887,1673,2576,2496,1737,2234,2057,2147,1462,2048,2568
5,country,Sri Lanka,43.3513999,67,122.631,194.4859999,166.4139999,65,133,433,150,201,175.13,81.8877982,192,198.6999999,223,272,480,603.3999999,752.2,404,477.6,955.912,941.1165912,932.5513176,893.6289803,679.6556442,897.0493759,1372.723043,1614.044009,743.4662,434.0757,592.29,884.1505,713.0153646,761.1445457
4,region,West Asia,800.3129998,2152.567,3108.184,2108.098098,1921.086684,2643.525335,4789.726948,6077.892828,4578.247275,2485.552413,3983.79014,7720.774644,6072.84053,16074.28164,25458.08437,46922.34645,57011.05105,58305.60337,54071.76282,34425.78302,40749.88155,44419.49643,45662.15979,38863.699,31814.56665,33005.63133,53000.94509,32778.25392,42029.3277,33259.6369,30490.40402,69166.48018,69506.60679,78391.7035,82082.04929
5,country,Armenia,3.8999999,19.62,2.3999999,0.8,8,25.32,17.57,51.9399999,232.375,122.034,104.1889999,69.869,110.7249999,122.8529999,247.1406085,292.0732202,466.5319919,667.6715621,943.7330595,760.0407459,529.3213916,653.2197565,496.6367011,346.0923944,406.5784067,184.1279863,333.8239455,252.7479907,266.8550488,100.2872,58.58275,366.4452148,975.6589093,580.3650787,138.5153255
5,country,Azerbaijan,0,0,0,0.01,22,155,591,1051,1022.97,510.3199999,129.93,226.5099999,1392.44,3285,3556.1,1679.92,-583.985,-4748.88,14.09,473.305,563,1465,2004.6,2632,4430.4,4047.7,4500,2867,1403,1503.9,507,-1707.7,-4474.481,252.836,231.276
5,country,Bahrain,-182.9,619.5,868.62,-275,208.0999999,430.5899999,2048.2,868.6170213,-275,453.723404,363.5638295,80.31914867,217.0212763,516.700266,865.3082447,1048.670213,2914.893617,912.2340426,2638.297872,257.1808511,155.8510638,97.52659574,1544.680851,3728.723404,1518.617021,64.89361676,243.3510638,1426.06383,1654.255319,1501.329787,1021.382979,1779.175532,1951.329787,7225.797872,2477.925532
5,country,Georgia,0,0,0,0.01,8,0,0,242.586,265.3319999,82.2069999,131.2318783,109.8398354,160.2119604,334.6490907,492.32944,452.752292,1171.1795,1764.7208,1575.243,666.7746,865.6377,1133.971,1048.227,1039.17416,1836.97998,1728.75813,1653.99338,1990.52644,1350.608,1367.795,583.0876,1245.915,2253.367786,1902.189081,1333.818229
5,country,Iraq,-6.8099999,7.6859999,0.093,0.803,-0.03,0,-1.994,1.153,7.3879999,0,-0.032,-6.6559999,-0.326,1000,300,515.3,383,971.8,1855.7,1598.3,1396.2,1882.3,3400.4,-2335.3,-10176.4,-7574.2,-6255.9,-5032.4,-4885.1,-3508.2,-2859.1,-2637,-2088.2,-5364,-7458.3
5,country,Jordan,37.6499999,-11.89,40.7199999,-33.5499999,2.85,13.31,15.51,360.9309999,310.014,156.4,913.25811,273.6248237,238.2228491,546.9675599,936.8124118,1984.48519,3544.005642,2622.143864,2826.255131,2413.098592,1688.591549,1485.915493,1548.309859,1946.760563,2178.450704,1600.28169,1552.957746,2029.71831,954.9295775,729.7183099,760.2816901,621.8309859,962.5352113,2006.338028,1634.647887
5,country,Kuwait,5.5999999,0.8,35.2999999,13.25209797,0.03368477785,6.701334906,347.350948,19.77919822,59.06364436,72.26976332,16.29981223,-111.5161633,3.619444975,-67.11139149,23.75296912,233.9041092,121.3056903,111.5356735,-5.951760977,1113.589659,1304.625641,3259.066896,2872.584429,1433.627621,953.4647855,310.5515204,418.7464119,348.1221688,204.0169958,350.7254974,239.6867744,567.2268211,757.7044898,2112.738882,614.0888161
5,country,Lebanon,6.45,1.6299999,18.46,7.4,22.5599999,35,80,1799.6,1134.903121,871.6765421,993.475,1453.907,1335.964,2860.020313,2483.692693,3321.491495,3131.673755,3375.980758,4002.061782,4378.90762,3708.379679,3137.050288,3111.315,2661.087128,2862.509427,2159.289952,2568.485071,2522.409653,2658.003845,1905.36274,1606.894722,599.7882708,561.1899738,1067.190264,1842.524612
5,country,Oman,142.263,135.241,104.291,142.0029999,76.4629999,46.2939999,60.6,65.0266088,101.4415098,39.0117035,83.2,5.2,122,25,111,1538,1597,3332,2952,1485,1243.172952,1752.925878,1365.409623,1612.483745,1287.386216,-2171.651495,2265.279584,2988.296489,5602.080624,1937.581274,1914.174252,8793.237971,5479.843953,4745.383615,8685.099263
5,country,Qatar,4.8799999,42.5399999,39.5799999,72.0499999,131.8499999,93.56,338.87,418.3299999,347.3,113.25,251.5999999,295.5199999,623.9199999,624.9199999,1198.97,2500,3500,4700,3778.626374,8124.736264,4670.32967,938.5164835,395.8791208,-840.3849999,1040.385,1070.879,773.9009998,985.989011,-2186.26,-2812.637363,-2434.065934,-1093.41,76.0989,-474.176,460.1648352
5,country,Saudi Arabia,312,165,250,180,690,578,64,57,94,123,183,504,453,778.461364,1942,12097.333,5975.887389,6175.321115,5505.983969,436.3512816,4878.894395,4683.855881,5035.060851,3371.408457,1509.063087,3970.644085,21954.83389,1014.062501,12141.12223,3079.217251,1621.264195,28350.37333,26710.06213,22803.49813,15737.48879
5,country,Syrian Arab Republic,40,54,57,60,65,70,89,80,82,263,270,110,115,160,320,583,659,1241.959115,1465.623386,2569.548272,1469.196863,804.1626353,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Türkiye,684,810,844,636,608,885,722,805,940,783,982,3352,1082,1702,2785,10031,20185,22047,19851,8585,9085,16143,13745,13461,12969,18976,13651,11113,12511,9469,7507,11260,13372,10547,10591
5,country,United Arab Emirates,-115.8199999,25.94,129.72,401.3199999,62.46,399.85,300.5199999,232.43,257.66,-985.34,-506.3299999,1183.84,95.2999999,4255.956433,10003.5,10899.93193,12805.99047,14186.52144,5062.972005,1134.288135,8796.769641,7152.095826,9566.651351,9764.914527,11071.53702,8550.901847,9604.773,10354.223,10385.286,17874.66,19884.47,20667.12,22736.55548,30687.54255,45631.8
5,country,Yemen,-130.9,282.5,718,903,15.8,-217.6999999,-60.1,-138.5,-219.4,-307.6,6.39951,155.1409999,114.302,-89.1069999,143.578,-302.057,1120.98,917.2989999,1554.62,129.1939999,188.6279999,-518.4203,-531,-133.5999999,-233.1049999,-15.445,-561,-269.85,-282.0983333,-370.9827777,0,0,0,0,0
5,country,State of Palestine,0,0,0,0,0,122.5999999,177.1999999,163,218.1999999,188.5999999,62.005,19.1759999,9.4399999,17.972,48.8999998,46.542,18.588,28.2959999,51.508,300.468,206.2829998,349.31,58.405,175.7119999,159.6999998,102.9,296.6999999,188.3445258,251.6283945,131.8799842,79.7449923,353.4770549,232.9411621,299,162
4,region,Central Asia,0,0,118.00001,1417.4,885.88,1279.3347,1399.7327,1697.608287,1501.959897,1735.010672,1509.406699,3102.301,2972.24897,2477.8226,5134.991587,2637.793,7554.601,13286.557,17501.799,18958.207,17440.72595,19873.09531,17757.65113,14826.93164,13827.4946,9854.341991,13381.4702,8797.396082,6632.925564,8222.64156,6539.14842,7225.631007,10205.40621,7548.110588,2927.047126
5,country,Kazakhstan,0,0,100,1271.4,659.7,964.2599999,1136.88,1321.907487,1160.891013,1437.694772,1282.524399,2834.9986,2590.21757,2092.0288,4157.208487,1971.218,6278.168,11119.037,14321.757,13242.5,11550.716,13973.069,13336.999,10321,8489.396314,4056.61306,8514.316337,4714.080831,3897.758635,3284.181061,3669.643,3353.244516,6542.096059,3713.867751,-2550.493338
5,country,Kyrgyzstan,0,0,0,10,38.18,96.0746999,46.7927,83.0408,109.2284849,44.4129999,-2.361,5.007,4.665,45.5439999,175.458,42.5649999,182.023,207.9199999,376.992,189.377,437.586,693.528,292,626.0937,248,1141.8836,616,-107,144.2226,403.8651,-401.519,226.2054,54.9,159,705.3333333
5,country,Tajikistan,0,0,9,9,12,10,18,18,29.9404,6.7028999,23.5432999,9.4954,36.0664,31.6497999,272.0250999,14.21,189.71,398.3999999,814.75,131.3299999,157.37573,200.37916,254.7928399,326.841,451.29129,571.67804,345.4070572,307.0296807,359.6176023,364.48031,106.5347928,84.0381815,174.0222405,140.5798366,291.3125726
5,country,Turkmenistan,0,0,0.00001,79,103,233,108.06,107.86,62.2999999,125,131,170,276,226,353.6999999,418.1999999,730.8999999,856,1277,4553,3632.3,3391.067,3129.614737,2861.420712,3830.131,3042.968,2243.16,2085.944135,1606.640192,1853.632129,1436.241797,1287.33469,936.03971,1378.312082,1644.77016
5,country,Uzbekistan,0,0,9,48,73,-24,90,166.8,139.5999999,121.2,74.7,82.7999999,65.2999999,82.5999999,176.5999999,191.5999999,173.8,705.2,711.2999999,842,1662.748216,1615.05215,744.2445522,691.576226,808.6759966,1041.199291,1662.586807,1797.341436,624.6865355,2316.48296,1728.24783,2274.80822,2498.3482,2156.350919,2836.124398
3,region,Latin America and the Caribbean,8536.8303,11204.45071,16066.63777,13823.43875,27668.63888,29842.59397,43527.51959,65873.36953,71028.96918,88559.50531,79827.49079,72784.75788,56379.4929,45621.36812,68117.52422,76915.63297,74031.32366,117109.5555,138941.0139,86010.83924,160767.494,201380.6903,196661.3592,191598.5554,164614.5313,156544.2902,133674.961,155829.9141,153553.6882,160656.8631,93390.78191,143135.5911,196216.4601,186743.7182,164264.7148
4,region,South and Central America,8099.7303,10717.55071,15515.33777,13116.53875,26813.69976,28977.79397,42886.91959,64245.86953,69217.40918,86024.70531,77711.16816,70251.91788,54187.49291,43465.56812,65602.88122,74144.74897,71021.22366,113671.1555,131803.8139,82539.96924,157788.7196,198725.7429,194853.9734,190031.3539,161063.469,153131.9026,130258.9825,151466.4014,150838.9533,156711.4747,89485.11221,140501.7732,192673.1226,183500.4675,160343.9808
5,region,South America,5044.1873,5444.37771,10535.24477,8046.953746,14976.61276,18612.67047,32578.38659,49255.01253,52557.63698,69643.7149,57099.00523,37826.83147,27986.2709,22688.4876,37026.3306,44080.15782,43641.57593,73542.74829,94390.89867,60047.48882,124207.5492,163995.2559,163855.6633,131587.8283,118931.1693,106016.5756,88425.90111,106133.4708,106483.5382,112181.94,55895.92387,95853.7139,146917.2341,136538.2123,111470.7553
6,country,Argentina,1836,2439,4430.978,2793.085,3634.932,5609.423,6948.537,9160.272,7290.657,23987.696,10418.314,2166.137,2148.908,1652.011,4124.705,5265.263,5537.347786,6473.157762,9725.55313,4017.158925,11332.71863,10839.93094,15323.93392,9821.661858,5065.335542,11758.99401,3260.164342,11516.86146,11716.58357,6649.188,4884.128,6658.049679,15200.60052,23866.14144,11430.96965
6,country,"Bolivia, Plurinational State of",67,95.7,122.0999999,123.5999999,130.1999999,374.3,429.3,854,1026.05,1010.488,736.404606,705.765957,676.570098,197.401006,85.4599749,-238.62,280.8633459,366.2942415,512.5730171,423.0290749,642.9479894,858.9410703,1059.965391,1749.557976,656.566,554.644,335.3655304,712.4741377,302.3687813,-216.637,-1129.49,583.5764,6.2369801,240.1434017,246.8065322
6,country,Brazil,988.7999999,1102.2,2061,1290.9,2149.9,4405.122,10791.687,18992.934,28855.61,28578.43,32779.24,22457.353,16590.204,10143.525,18145.883,15066.292,18822.208,34584.901,45058.156,25948.58,77686.848,97421.786,82059.83,59089.345,63845.886,49961.36699,53700.38366,66585.35,59823.67,65386.3017,28322.28132,50651.3721,73352.19641,64039.95887,59178.0342
6,country,Chile,661.2,822.1,935.2999999,1034.2,2583,2956.1,4814.616,5271.4,4627.817978,8761.016218,4860,4199.8,2550,4333.669356,7241.04262,7096.890411,7426.274991,12571.55989,15518.19228,14166.41847,15033.19418,22633.6122,26708.10711,26302.62895,25566.07495,19764.0998,10522.71621,6694.604026,13030.51936,14403.43,11291.57,12627.43362,17513.53914,17757.62125,11360.22167
6,country,Colombia,500,456.8999999,728.7,959.1,1446.497261,968.3682736,3111.67659,5562.216362,2828.826262,1507.90713,2436.46,2541.943,2133.698,1720.493,3115.636,10235,6751,8886,10564,8035,6430,14647,15040,16210.41902,16168.70171,11620.53265,13857.93772,13700.88045,11298.69277,13989.15403,7458.62498,9561.335277,17182.2255,16793.70273,14234.47924
6,country,Ecuador,126.1795,160.1431,177.8968999,473.725,576.3265,452.4601999,499.6532999,723.9357999,869.9728999,648.4152999,-23.4393679,538.5685751,783.2609999,871.513,836.9395939,493.4138355,271.4288525,193.8725269,1057.36802,308.6108901,165.8663204,646.0773587,567.4103009,727.0642063,776.6489461,1331.303337,764.1908681,630.8164123,1388.991763,979.6314962,1105.899901,648.7101509,882.0388035,475.0343485,232.1141717
6,country,French Guiana,2.02,0.00001,0.16,0.15,0.03,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Guyana,7.9,12.34,146.6059999,69.537,106.694,74.415,92.914,52,44,46,67.0999999,56,43.6,26.1,30,76.7999999,102.4,152.4,178,164,198,246.8,293.66,214.02,255.23,121.7099999,57.99908,212.15138,1231.06,1695.29322,2073.8,4468.10466,4393.4,7246,8629.5
6,country,Paraguay,71.0557999,80.9955999,117.0755,69.6139,122.5459999,94.5,78.9537039,178.7943637,211.5538417,99.9892532,137.9382275,63.0100781,2.0438921,28.460645,69.5565315,41.9990007,161.4294505,452.8372693,352.1169179,101.8472589,647.9409419,704.9430356,817.5324939,528.6938807,688.1028662,576.3020447,695.7372438,341.3881666,200.396965,357.6999387,322.7589833,268.070481,803.3232606,323.9257155,399.9282189
6,country,Peru,41.1,-7,-79,760.589,3289.187,2556.982,3471.149,2139.26,1643.949,1940.009,809.69676,1144.26,2155.837,1335.007073,1599.038389,2578.719365,3466.531061,5490.961307,6923.651285,6430.652961,8454.627588,7682.261109,13622.4851,9826.002544,4536.702254,8206.476795,6458.521858,6530.19282,6761.185789,6387.975955,-768.900194,6321.194879,11844.85647,3562.004925,5887.263744
6,country,Suriname,-76.7999999,18.5,-54.2999999,-46.6,-30.1999999,-20.6,19.1,-9.1999999,9.0999999,-61.5,-97.2,-26.8,-73.5999999,-76.0999999,-37.3,28,-163.4,-246.7,-231.4,-93.4,-247.7,69.7913232,173.7233341,187.6038596,164.0984156,266.741456,299.9871397,98.2030207,119.19076,-7.7846764,0.3488434,-124.0453495,3.3514036,-63.4787422,-26.5049914
6,country,Uruguay,41.5399999,32.34,11.3,101.5,154.5,156.5999999,136.8,126.4,164.0999999,235.264,273.4909999,296.7938588,193.748912,416.4075212,332.3694883,847.4002046,1493.492445,1329.464293,2105.688028,1528.59124,2289.105601,2504.112903,2216.015647,4250.830992,2235.822622,1085.404479,-1821.102543,-590.4510273,-11.1216036,1993.687305,830.9020317,2976.912006,3386.465663,2284.158372,-1734.640454
6,country,"Venezuela, Bolivarian Republic of",778.1919999,231.159,1937.428366,417.553846,813,985,2183,6202,4985,2890,4701,3683,782,2040,1483,2589,-508,3288,2627,-983,1574,5740,5973,2680,-1028,769,294,-299,622,564,1504,1213,2349,13,1632.583333
5,region,Central America,3055.543,5273.173,4980.093,5069.585,11837.087,10365.1235,10308.533,14990.857,16659.7722,16380.99041,20612.16293,32425.08641,26201.222,20777.08052,28576.55063,30064.59115,27379.64773,40128.40718,37412.91518,22492.48042,33581.1704,34730.48694,30998.31012,58443.52561,42132.29972,47115.32705,41833.08138,45332.93058,44355.41519,44529.53476,33589.18834,44648.05932,45755.88847,46962.25518,48873.22545
6,country,Belize,19,15.05,17.8,13.59999995,18.814,20.76249995,16.57999995,11.946,18.98599995,53.579,23.341,61.16299995,25.46099995,-10.925,111.496,126.9085,108.8285,143.1405,169.6685,108.84,97.2205,95.3485252,189.2014088,95.15672405,152.7437804,64.6148159,43.987411,24.4946865,118.275547,93.91025,76.2028,125.4955,140.90795,16.03753055,166.2797369
6,country,Costa Rica,162.4,178.4,226,246.6999999,297.6,336.8999999,427,406.8999999,611.7,619.4692119,666.9437816,608.6484868,824.6261684,692.1110081,975.9076527,1364.133914,1702.496736,2088.469427,2319.941177,1443.569702,1683.545245,2461.4832,2258.090032,2741.091777,2926.64577,2751.878481,2203.948381,2778.314023,2487.180401,2812.261288,1762.655392,3231.05176,3163.86923,3788.179199,4321.587496
6,country,El Salvador,1.8999999,25.1999999,15.3,16.3999999,0,38,0,59,1102.7,215.8,173.4,279,470.1999999,141.6999999,363.1999999,511.1,241.0999999,1550.6,903.1,365.8,-230.3,218.5,466.84142,179.20832,306.33942,396.61577,347.4248,889.07292,826.01,636.1682,24.4522959,385.6719898,172.4769574,718.3457169,639.6272605
6,country,Guatemala,59.2999999,90.4,94.0999999,142.488,65.0999999,75.2999999,76.7999999,84.5,672.7999999,154.5999999,229.5999999,498.5,205.3,263.3,296,508.3,591.6,745.2,737.61109,522.32412,658.31247,1219.22906,1270.14513,1479.31272,1442.35365,1230.89472,1174.37206,1130.01766,980.65193,976.14102,934.87964,3461.7743,1442.10738,1585.92824,1694.47705
6,country,Honduras,43.5,52.1,47.6,52.1,41.5,69.4,90,127.652,99.0212,237.3372,381.6591485,304.2429233,275.167835,402.7795158,546.7,599.8,669.1,927.5,1006.4,508.8,969.2,1014.4,1058.5,1059.7,1417.4,1203.5,1139.4,1175.8,961.3,498.1,418.6,738.7,920.3,1076.4,993.9
6,country,Mexico,2633.238,4761.498,4392.799,4388.801,10972.501,9526.3,9185.451,12829.556,12756.765,13935.805,18246.819,30056.232,24097.967,18269.315,25014.14697,25795.64874,21232.42249,32393.19726,29502.19441,17849.9466,27189.99218,25632.52616,21769.33213,48356.75607,30351.3171,35945.02326,31189.44873,34017.99229,34100.97437,34618.16962,28224.62108,33527.72107,36315.70746,36466.45266,36872.42195
6,country,Nicaragua,0.67,42,42,40,40,75.4,97,172.0999999,194.6999999,300,266.5,150.1999999,203.9,201.3,250,241.0999999,286.7999999,381.6999999,627.2999999,433.8999999,489.9,936.3,775.7,965.1,1076.8,967,989.1,1035.4,837.6,503,746.5,1047.2,1287.1,1113.9,1352.3
6,country,Panama,135.535,108.525,144.494,169.496,401.572,223.061,415.702,1299.203,1203.1,864.3999999,623.8999999,467.1,98.5999999,817.5,1019.1,917.6,2547.3,1898.6,2146.7,1259.3,2723.3,3152.7,3210.5,3567.2,4458.7,4555.8,4745.4,4281.839,4043.422944,4391.784389,1401.277128,2130.444706,2313.419494,2197.011826,2832.631959
4,region,Caribbean,437.1,486.8999998,551.2999999,706.8999999,854.9391164,864.7999999,640.5999998,1627.5,1811.56,2534.8,2116.322638,2532.84,2192,2155.8,2514.643,2770.884,3010.1,3438.4,7137.2,3470.87,2978.7744,2654.947454,1807.385799,1567.201536,3551.062247,3412.387609,3415.978537,4363.512651,2714.734902,3945.38832,3905.669701,2633.817912,3543.33751,3243.250667,3920.734067
5,country,Antigua and Barbuda,58.75,54.79259259,19.64814811,15.2407407,24.78888889,31.48518519,19.35185185,22.94444444,22.77407404,51.79142222,43.11592593,98.45222222,65.86506481,166.3211437,80.36658519,220.9633741,358.8201637,338.2047333,158.7837744,80.64665256,96.67920774,65.1605963,133.0708426,99.5622,51.15383963,139.5306778,105.2097267,139.9723215,192.5542748,118.3763044,45.42873185,298.689267,340.5251841,339.5347615,289.2269844
5,country,Barbados,11.21328275,7.42492125,14.44999995,9.40211385,12.94999995,11.80375015,15.83648405,18.20349905,29.1604822,37.5395051,73.6969439,91.5049109,228.3432538,184.7012886,228.3345,390.0613959,342.2674982,476.404577,615.1228846,255.2919111,446.3386889,455.8311553,526.876534,117.802151,592.4383514,417.9065689,269.3349267,206.1573627,241.5964999,215.3701286,262.1,238.7350643,200,224.9,303.0600127
5,country,Dominica,7.5599999,15.22037033,20.38148148,13.2,22.6,54.09259259,17.8,21.11481478,6.511111111,17.95555552,17.59629626,17.11592593,20.11063704,31.47214074,26.17394815,19.23555926,25.90752589,40.48677478,56.54826293,57.23550037,42.8602237,34.56334296,58.52277037,43.91350889,16.67874741,12.96537704,48.48847778,3.655135556,96.51408037,76.28234296,5.22448037,27.58037593,10.43921074,43.97830074,32.99894481
5,country,Dominican Republic,132.8,145,179.6999999,189.3,206.8,414.3,96.5,420.6,699.7999999,1337.8,952.9299999,1079.1,916.7999999,613,909.0399999,1122.7,1084.6,1667.4,2870,2165.4,2023.7,2276.7,3142.4,1990.5,2208.5,2204.9,2406.7,3570.7,2535.3,3021,2559.6,3196.8,4098.8,4390.2,4523.2
5,country,Grenada,13.14,15.27407407,22.58148144,20.24814815,19.31111111,19.97777774,16.96296293,33.5,48.68518515,41.55185185,37.40740741,58.74814815,54.48888889,89.16666667,65.0143333,70.15712959,89.78714811,156.5547966,134.8325833,102.5563629,60.42086111,42.6481837,31.48986296,143.0144563,95.24594,188.3131359,113.8996778,191.399947,225.6805474,262.6686674,160.3250796,189.2174374,202.4798541,260.4500241,267.2531985
5,country,Haiti,8,13.6,-1.8,-2.2,-2.7999999,7.4,4.0999999,4,10.76,30,13.25,4.94,5.7,13.7999999,5.9,26,160.5999999,74.5,29.8,55.4699999,178,119,156,161.9199999,99,105.68,104.9,374.86,105,75,25,51.299,39.3032,32,40.8674
5,country,Jamaica,174.9,171.1999999,190.4,139.1999999,129.6999999,147.4,183.6999999,203.3,369.1,523.7,468.8,613.8999999,478.8,720.7,601.6029999,682.484,882.2,866.5,1436.6,540.8999999,227.6743999,218.1999999,413.3334481,544.7475618,582.1487416,924.9778637,927.976719,888.8352285,774.6206031,665.415555,265.1005536,320.5007105,318.736,376.5249584,155.6
5,country,Netherlands Antilles,8.101,33.408,40.0559999,11.006,21.5079999,-150,-59.832,-16.24357542,5.024022346,-14.74413408,-0.605027933,62.45251397,74.89385475,10.96648039,21.77709492,41.8603352,-21.95530721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Saint Kitts and Nevis,48.78,21.44814811,12.52962959,13.75925922,15.34814811,20.47037037,35.17407404,19.67037037,31.92592593,57.737037,96.21481481,88.2307407,79.77168885,75.61216296,55.77147407,92.99448885,110.4156303,134.4844381,177.9060267,130.7508393,116.26848,109.632707,108.3753333,145.4882441,159.0774119,131.3143896,130.6528933,53.80709778,46.03607704,44.32489185,-0.4946577778,15.75591963,58.10978741,35.15745407,26.15724926
5,country,Saint Lucia,45.8999999,59.4099999,40.94074074,34.16296293,32.52222222,32.75185185,18.41481478,47.82592593,83.39629626,83.15185181,53.74814815,58.80740741,51.93541478,106.4259259,76.52028519,78.23342963,233.9347333,271.891074,161.2107063,146.3975911,121.2969726,96.41642778,73.55837922,160.0645381,105.5099567,210.4672156,175.3503722,96.88914778,57.91549037,93.91885667,97.1730637,104.7312241,101.5576963,149.0280615,217.4678496
5,country,Saint Vincent and the Grenadines,7.6699999,8.896296296,13.9,31.4,47.28518519,30.6407407,42.64444444,92.47037037,88.95185185,56.79629626,37.74444444,21.04037033,34.04825552,55.16444811,65.68616667,40.08731481,109.1123444,119.4069,159.24336,110.2216663,97.21810889,85.62386033,115.1113433,154.0619504,134.8481911,120.6768126,56.79277481,152.7490819,27.81031889,58.13418593,56.88227444,173.6967604,70.02046704,63.07242741,67.85003222
